asset_id,user_id,purchase_date,warranty_end,vendor,model,cpu,ram_gb,storage_gb,storage_type,os_version,location,status,retire_date,ticket_count_last_6m,bsod_cnt_30d,battery_cycle,battery_design_cap,battery_full_cap,cpu_temp_max,gpu_temp_max,thermal_throttle_cnt,smart_realloc,smart_pending,disk_errors_30d,uptime_hours_7d,patch_missing_cnt,label_failure_90d,label_retire_180d,age_days,age_months,in_warranty,battery_health,is_nvme,is_mac
ASSET-10465,U9391,2019-09-28,2022-09-12,Asus,VivoBook 15,Ryzen 7 4800U,16.0,1024.0,NVMe,macOS 13,Hue,in_use,,0.0,0.0,341.0,4000.0,3407.0,75.0,86.0,0.0,0.0,0.0,0.0,22.9,3.0,0,0,2146.0,71.5,0,0.85175,1,1
ASSET-10466,U8151,2024-09-02,,MSI,GF65,i5-1135G7,16.0,512.0,NVMe,macOS 13,HN,in_use,,0.0,0.0,111.0,5200.0,4031.0,81.0,78.0,0.0,0.0,0.0,0.0,37.5,1.0,0,0,345.0,11.5,0,0.7751923076923077,1,1
ASSET-10467,U6613,2023-03-15,2025-03-04,HP,ProBook 450,M1,16.0,1024.0,HDD,Windows 11,HN,in_use,,1.0,0.0,284.0,5000.0,3914.0,71.0,50.0,0.0,0.0,0.0,0.0,53.7,2.0,0,0,882.0,29.4,0,0.7828,0,0
ASSET-10468,U6625,2023-05-13,2024-05-07,Apple,MacBook Pro 13,i7-1185G7,32.0,512.0,HDD,macOS 13,Singapore,retired,2025-11-01,0.0,1.0,579.0,5000.0,3040.0,63.0,74.0,0.0,0.0,0.0,0.0,53.5,2.0,0,1,823.0,27.4,0,0.608,0,1
ASSET-10469,U8884,,2025-06-01,MSI,Modern 14,Ryzen 7 4800U,32.0,256.0,HDD,Windows 10,HCM,in_use,,0.0,1.0,565.0,5100.0,2657.0,92.0,57.0,1.0,0.0,0.0,0.0,33.0,1.0,1,0,,,0,0.5209803921568628,0,0
ASSET-10470,U2427,2019-05-25,2021-05-14,Lenovo,X1 Carbon,M1,32.0,1024.0,SSD,macOS 13,Singapore,in_use,,0.0,0.0,163.0,5200.0,5126.0,70.0,49.0,0.0,0.0,0.0,0.0,41.3,1.0,0,0,2272.0,75.7,0,0.9857692307692307,0,1
ASSET-10471,U3745,,2022-07-10,HP,ZBook 15,Ryzen 7 4800U,32.0,1024.0,HDD,macOS 13,Tokyo,in_use,,0.0,0.0,284.0,5000.0,3631.0,79.0,65.0,0.0,0.0,0.0,0.0,21.5,3.0,0,0,,,0,0.7262,0,1
ASSET-10472,U4802,2019-10-25,2020-10-19,Asus,ROG Zephyrus G14,i7-8650U,16.0,512.0,SSD,Windows 11,HCM,in_use,,0.0,0.0,314.0,5000.0,2988.0,64.0,67.0,0.0,0.0,0.0,0.0,12.2,1.0,0,0,2119.0,70.6,0,0.5976,0,0
ASSET-10473,U3125,2023-02-09,2026-01-24,Dell,Latitude 5420,Ryzen 7 4800U,16.0,256.0,SSD,macOS 13,HN,retired,,0.0,1.0,286.5,4500.0,3654.0,65.0,75.0,0.0,0.0,0.0,0.0,60.1,2.0,1,0,916.0,30.5,1,0.812,0,1
ASSET-10474,U2426,2024-02-11,2025-02-05,Asus,ROG Zephyrus G14,Ryzen 7 4800U,16.0,512.0,HDD,Ubuntu 22.04,Tokyo,in_use,,0.0,0.0,277.0,5000.0,4545.0,70.0,68.0,0.0,0.0,0.0,0.0,50.1,2.0,0,0,549.0,18.3,0,0.909,0,0
ASSET-10475,U4249,2023-12-20,2026-12-04,Acer,Swift 3,i5-1135G7,8.0,512.0,SSD,Windows 11,HN,in_use,,0.0,0.0,286.0,5800.0,5297.0,79.0,68.0,0.0,0.0,0.0,0.0,49.7,0.0,0,0,602.0,20.1,1,0.9132758620689655,0,0
ASSET-10476,U3001,2024-06-26,2027-06-11,HP,Envy 13,M2,8.0,256.0,HDD,Ubuntu 22.04,HN,in_use,,0.0,1.0,284.0,4000.0,2030.0,80.0,63.0,0.0,0.0,0.0,0.0,36.8,3.0,0,0,413.0,13.8,1,0.5075,0,0
ASSET-10477,U3265,2024-10-26,2025-10-21,MSI,Prestige 14,i5-8250U,32.0,256.0,SSD,Ubuntu 22.04,Hue,in_use,,0.0,0.0,219.0,4000.0,4200.0,83.0,68.0,0.0,0.0,0.0,0.0,35.9,2.0,0,0,291.0,9.7,1,1.05,0,0
ASSET-10478,U4871,,2026-04-22,HP,ZBook 15,Ryzen 7 4800U,8.0,512.0,SSD,Ubuntu 22.04,HN,in_use,,0.0,0.0,320.0,4500.0,2937.0,77.0,67.0,0.0,0.0,0.0,0.0,80.70499999999997,2.0,0,0,,,1,0.6526666666666666,0,0
ASSET-10479,U9189,2020-01-16,2022-12-31,Acer,TravelMate P2,i5-1135G7,16.0,512.0,SSD,Windows 11,HN,retired,2020-12-30,0.0,0.0,210.0,4000.0,3663.5,84.0,71.0,1.0,0.0,0.0,0.0,37.45,1.0,0,1,2036.0,67.9,0,0.915875,0,0
ASSET-10480,U4507,2019-06-01,,Acer,TravelMate P2,M1,16.0,512.0,SSD,macOS 13,HCM,in_use,,0.0,0.0,296.0,4500.0,2943.0,91.0,77.0,0.0,0.0,0.0,0.0,79.8,1.5,1,0,2265.0,75.5,0,0.654,0,1
ASSET-10481,U6733,2023-04-08,,MSI,Prestige 14,i5-8250U,8.0,1024.0,NVMe,macOS 13,Singapore,in_repair,,0.0,1.0,299.0,5100.0,4454.0,68.0,74.0,1.0,0.0,0.0,0.0,15.3,2.0,0,0,858.0,28.6,0,0.8733333333333333,1,1
ASSET-10483,U7644,2024-07-26,2027-07-11,Lenovo,X1 Carbon,M1,16.0,1024.0,SSD,Ubuntu 22.04,Hue,retired,2026-06-03,0.0,0.0,464.0,5000.0,4221.0,85.0,69.0,0.0,0.0,0.0,1.0,41.3,0.0,0,1,383.0,12.8,1,0.8442,0,0
ASSET-10484,U9011,2020-10-25,2022-10-15,MSI,Modern 14,i5-8250U,16.0,512.0,NVMe,Ubuntu 22.04,Hue,in_use,,0.0,0.0,30.57,4000.0,3509.0,76.0,68.0,0.0,0.0,0.0,0.0,57.3,0.0,0,0,1753.0,58.4,0,0.87725,1,0
ASSET-10485,U1285,2023-11-18,2024-11-12,Dell,Latitude 5420,Ryzen 7 4800U,16.0,512.0,NVMe,macOS 12,Singapore,in_use,,0.0,0.0,45.0,5000.0,4191.0,83.0,79.0,0.0,0.0,0.0,0.0,59.4,2.0,0,0,634.0,21.1,0,0.8382,1,1
ASSET-10486,U7602,2023-08-27,2025-08-16,Lenovo,X1 Carbon,Ryzen 7 4800U,16.0,1024.0,SSD,Windows 10,HCM,in_use,,0.0,0.0,412.0,4000.0,3234.0,78.5,65.0,0.0,0.0,0.0,0.0,41.3,1.0,0,0,717.0,23.9,1,0.8085,0,0
ASSET-10487,U9222,2019-06-05,2022-05-20,Asus,ROG Zephyrus G14,M2,16.0,1024.0,NVMe,macOS 12,Tokyo,in_use,,0.0,1.0,372.0,4500.0,3128.0,75.0,73.0,1.0,0.0,0.0,0.0,34.5,2.0,1,0,2261.0,75.4,0,0.6951111111111111,1,1
ASSET-10488,U2866,2024-01-02,2024-12-27,Asus,ROG Zephyrus G14,Ryzen 5 4500U,8.0,512.0,NVMe,Windows 11,HCM,in_use,,1.0,0.0,327.0,4500.0,3680.0,91.0,65.0,0.0,0.0,0.0,0.0,13.3,0.0,1,0,589.0,19.6,0,0.8177777777777778,1,0
ASSET-10489,U8281,2019-04-02,2022-03-17,Lenovo,T480,Ryzen 5 4500U,32.0,1024.0,SSD,Windows 10,Singapore,in_repair,,0.0,0.0,500.0,5200.0,4075.0,90.0,60.0,0.0,0.0,0.0,0.0,41.3,5.0,0,0,2325.0,77.5,0,0.7836538461538461,0,0
ASSET-10490,U7230,2019-12-15,2021-12-04,Dell,Latitude 7420,i7-8650U,32.0,512.0,SSD,Windows 11,Singapore,in_use,,1.0,0.0,275.0,5200.0,3220.0,78.0,78.0,0.0,0.0,0.0,0.0,44.7,2.0,0,0,2068.0,68.9,0,0.6192307692307693,0,0
ASSET-10491,U5065,2020-12-26,,Apple,MacBook Pro 14,i7-1185G7,16.0,512.0,HDD,Ubuntu 22.04,HCM,in_use,,0.0,0.0,192.0,5200.0,4297.0,72.0,68.0,0.0,0.0,0.0,0.0,2.6,1.0,0,0,1691.0,56.4,0,0.8263461538461538,0,0
ASSET-10492,U3332,2020-10-16,2022-10-06,Lenovo,L14,i7-1185G7,32.0,512.0,HDD,macOS 13,Singapore,in_use,,0.0,0.0,279.0,4500.0,3069.0,78.5,69.0,1.0,0.0,0.0,0.0,41.3,3.0,0,0,1762.0,58.7,0,0.682,0,1
ASSET-10493,U6861,2020-10-30,,Acer,Swift 3,i7-8650U,8.0,256.0,HDD,macOS 12,HCM,in_use,,0.0,0.0,184.0,5000.0,3774.0,92.0,62.0,0.0,0.0,0.0,0.0,56.7,4.0,1,0,1748.0,58.3,0,0.7548,0,1
ASSET-10495,U8214,2022-06-30,2025-06-14,Asus,VivoBook 15,Ryzen 5 4500U,32.0,256.0,HDD,Ubuntu 22.04,Singapore,in_use,,0.0,1.0,300.0,5000.0,4293.0,81.0,70.0,0.0,0.0,0.0,0.0,36.900000000000006,2.0,0,0,1140.0,38.0,0,0.8586,0,0
ASSET-10496,U6150,2021-10-15,,Dell,Precision 3560,Ryzen 5 4500U,16.0,512.0,NVMe,Windows 10,Hue,retired,2022-11-21,0.0,0.0,286.5,5200.0,3779.0,96.80999999999995,75.0,0.0,0.0,0.0,0.0,39.400000000000006,1.0,1,1,1398.0,46.6,0,0.7267307692307692,1,0
ASSET-10497,U9028,2023-12-20,2025-12-09,MSI,Prestige 14,i5-8250U,32.0,512.0,HDD,Ubuntu 22.04,HN,in_use,,0.0,0.0,260.0,4500.0,3509.0,75.0,56.0,0.0,0.0,0.0,0.0,79.1,2.0,0,0,602.0,20.1,1,0.7797777777777778,0,0
ASSET-10498,U3865,,2022-09-05,Dell,Latitude 5420,M2,16.0,512.0,NVMe,macOS 12,DN,in_use,,0.0,0.0,286.5,5200.0,4422.0,77.0,54.0,0.0,0.0,0.0,0.0,10.5,2.0,0,0,,,0,0.8503846153846154,1,1
ASSET-10499,U9102,2020-06-07,,Apple,MacBook Pro 14,i5-1135G7,32.0,1024.0,HDD,macOS 12,HCM,in_repair,,0.0,0.0,290.0,5000.0,3653.5,92.0,61.0,0.0,0.0,0.0,0.0,71.6,2.0,0,0,1893.0,63.1,0,0.7307,0,1
ASSET-10500,U7037,2021-12-20,2024-12-04,Acer,Swift 3,i5-1135G7,8.0,1024.0,NVMe,Windows 11,Singapore,in_use,,1.0,0.0,165.0,5000.0,2518.0,79.0,71.0,1.0,0.0,0.0,0.0,38.3,2.0,1,0,1332.0,44.4,0,0.5036,1,0
ASSET-10501,U8385,2023-12-01,2025-11-20,MSI,Modern 14,i7-1185G7,32.0,512.0,NVMe,Windows 11,Hue,in_use,,0.0,0.0,581.0,5100.0,3066.0,88.0,70.0,0.0,0.0,0.0,0.0,39.6,2.0,0,0,621.0,20.7,1,0.6011764705882353,1,0
ASSET-10502,U4759,2022-09-17,2023-09-12,Dell,XPS 13,i5-8250U,16.0,1024.0,NVMe,Windows 10,Singapore,in_repair,,0.0,0.0,499.0,4000.0,3557.0,73.0,76.0,1.0,0.0,0.0,0.0,28.6,2.0,0,0,1061.0,35.4,0,0.88925,1,0
ASSET-10503,U6251,2021-09-13,2024-08-28,Acer,TravelMate P2,i5-1135G7,32.0,512.0,NVMe,macOS 13,Tokyo,in_use,,0.0,0.0,246.0,5000.0,4319.0,80.0,68.0,0.0,0.0,0.0,1.0,18.1,1.0,0,0,1430.0,47.7,0,0.8638,1,1
ASSET-10504,U5139,2020-12-17,2022-12-07,Apple,MacBook Pro 14,i7-1185G7,32.0,1024.0,SSD,macOS 13,Hue,in_use,,0.0,0.0,290.0,4500.0,3653.5,85.0,76.0,0.0,0.0,0.0,0.0,38.2,1.0,0,0,1700.0,56.7,0,0.8118888888888889,0,1
ASSET-10505,U1266,2019-09-16,2022-08-31,Dell,Latitude 5420,M2,16.0,512.0,SSD,Windows 10,HCM,in_use,,0.0,0.0,286.5,5800.0,3654.0,77.0,61.0,2.0,0.0,0.0,0.0,41.1,1.0,0,0,2158.0,71.9,0,0.63,0,0
ASSET-10506,U6068,2023-08-01,2026-07-16,Dell,XPS 13,i7-8650U,8.0,512.0,SSD,Windows 10,Hue,in_use,,0.0,0.0,286.5,5200.0,3654.0,76.0,85.0,1.0,0.0,0.0,0.0,21.4,0.0,0,0,743.0,24.8,1,0.7026923076923077,0,0
ASSET-10507,U9874,2022-08-19,2023-08-14,Lenovo,L14,Ryzen 5 4500U,32.0,512.0,SSD,macOS 13,Singapore,in_use,,0.0,0.0,129.0,4000.0,3528.0,78.5,74.0,0.0,0.0,0.0,0.0,29.0,2.0,0,0,1090.0,36.3,0,0.882,0,1
ASSET-10509,U9363,2022-07-11,2023-07-06,HP,ZBook 15,M2,16.0,1024.0,SSD,Windows 11,Hue,in_use,,0.0,1.0,284.0,5000.0,4794.0,78.0,83.0,0.0,0.0,0.0,0.0,12.8,2.0,0,0,1129.0,37.6,0,0.9588,0,0
ASSET-10510,U6678,2022-04-17,2024-04-06,Dell,Latitude 5420,i5-8250U,16.0,512.0,NVMe,Windows 11,HCM,in_use,,2.0,0.0,286.5,5800.0,5922.0,80.0,66.0,0.0,0.0,0.0,0.0,59.5,1.0,0,0,1214.0,40.5,0,1.0210344827586206,1,0
ASSET-10511,U1082,2019-08-28,2020-08-22,Acer,Aspire 5,i5-1135G7,8.0,1024.0,HDD,macOS 12,HN,in_use,,0.0,0.0,296.0,5000.0,4200.0,84.0,71.0,0.0,0.0,0.0,0.0,37.45,1.5,0,0,2177.0,72.6,0,0.84,0,1
ASSET-10512,U1714,2023-01-25,2024-01-20,Apple,MacBook Pro 13,M2,8.0,1024.0,SSD,Windows 11,HCM,retired,,0.0,0.0,263.0,4000.0,3653.5,71.0,68.0,0.0,0.0,0.0,0.0,35.8,4.0,1,0,931.0,31.0,0,0.913375,0,0
ASSET-10514,U9682,2019-09-05,2021-08-25,Dell,Precision 3560,M1,8.0,1024.0,HDD,macOS 12,HN,in_repair,,0.0,0.0,199.0,5800.0,3893.0,63.0,74.0,0.0,0.0,0.0,0.0,39.400000000000006,4.0,0,0,2169.0,72.3,0,0.6712068965517242,0,1
ASSET-10515,U6497,2022-12-14,2023-12-09,Apple,MacBook Pro 14,M1,16.0,256.0,NVMe,Windows 11,Tokyo,in_use,,0.0,1.0,194.0,5000.0,2608.0,78.0,80.0,0.0,0.0,0.0,0.0,67.1,2.0,0,0,973.0,32.4,0,0.5216,1,0
ASSET-10516,U7374,2019-08-10,2022-07-25,Apple,MacBook Pro 14,i5-1135G7,16.0,512.0,HDD,macOS 13,DN,in_use,,0.0,1.0,290.0,5000.0,2794.0,66.0,56.0,1.0,0.0,0.0,0.0,35.8,1.0,0,0,2195.0,73.2,0,0.5588,0,1
ASSET-10517,U6685,2021-11-29,2023-11-19,Acer,Swift 3,Ryzen 7 4800U,8.0,512.0,HDD,Windows 10,Hue,in_use,,0.0,0.0,246.0,4000.0,3663.5,74.0,71.0,0.0,0.0,0.0,0.0,68.3,1.0,0,0,1353.0,45.1,0,0.915875,0,0
ASSET-10518,U3065,2019-05-09,2020-05-03,HP,ZBook 15,Ryzen 5 4500U,8.0,256.0,NVMe,Ubuntu 22.04,Tokyo,in_use,,0.0,0.0,234.0,5800.0,3831.0,78.0,78.0,0.0,0.0,0.0,0.0,29.6,2.0,0,0,2288.0,76.3,0,0.6605172413793103,1,0
ASSET-10519,U1963,2019-10-29,2022-10-13,MSI,GF65,M2,16.0,512.0,SSD,Windows 11,Hue,in_use,,0.0,0.0,113.0,5800.0,4018.0,67.0,70.0,0.0,0.0,0.0,0.0,52.0,2.0,0,0,2115.0,70.5,0,0.6927586206896552,0,0
ASSET-10275,U8242,2020-07-29,2021-07-24,Apple,MacBook Air,Ryzen 5 4500U,16.0,512.0,NVMe,Windows 11,Hue,retired,2022-06-01,0.0,0.0,328.0,5000.0,4510.0,79.0,76.0,0.0,0.0,0.0,0.0,41.4,1.0,0,1,1841.0,61.4,0,0.902,1,0
ASSET-10093,U4727,2019-09-07,2021-08-27,Apple,MacBook Pro 14,M1,32.0,1024.0,HDD,macOS 13,HN,in_repair,,0.0,0.0,70.0,5000.0,4363.0,84.0,78.0,0.0,0.0,0.0,0.0,35.8,0.0,0,0,2167.0,72.2,0,0.8726,0,1
ASSET-10006,U3724,2023-07-23,2025-07-12,Lenovo,T14 Gen2,M1,8.0,256.0,HDD,Windows 10,Hue,in_use,,0.0,0.0,313.0,5000.0,3525.0,78.0,54.0,1.0,0.0,0.0,0.0,23.8,5.0,0,0,752.0,25.1,0,0.705,0,0
ASSET-10167,U2985,,2024-12-30,Acer,Aspire 5,M1,8.0,1024.0,NVMe,Windows 10,DN,in_use,,0.0,0.0,164.0,5800.0,4064.0,82.0,71.0,0.0,0.0,0.0,0.0,37.45,1.5,0,0,,,0,0.7006896551724138,1,0
ASSET-10090,U4899,2022-11-21,2024-11-10,Acer,Swift 3,i7-8650U,32.0,512.0,NVMe,Ubuntu 22.04,Hue,in_use,,0.0,0.0,345.0,4000.0,3663.5,77.0,74.0,1.0,0.0,0.0,0.0,35.1,3.0,0,0,996.0,33.2,0,0.915875,1,0
ASSET-10513,U5571,2024-04-18,2025-04-13,Dell,XPS 13,i7-8650U,32.0,512.0,NVMe,Windows 11,Hue,in_use,,0.0,0.0,464.0,5000.0,4223.0,80.0,60.0,0.0,0.0,0.0,0.0,48.8,3.0,0,0,482.0,16.1,0,0.8446,1,0
ASSET-10362,U4420,2019-10-01,2020-09-25,HP,ZBook 15,i5-1135G7,8.0,512.0,SSD,Windows 11,Hue,in_use,,0.0,0.0,284.0,4500.0,3890.0,77.0,67.0,1.0,0.0,0.0,1.0,61.8,4.0,0,0,2143.0,71.4,0,0.8644444444444445,0,0
ASSET-10228,U3575,2023-03-13,2025-03-02,Apple,MacBook Pro 14,i5-1135G7,8.0,512.0,HDD,macOS 13,DN,in_use,,0.0,0.0,221.0,4500.0,3653.5,74.0,75.0,0.0,0.0,0.0,0.0,55.4,1.0,0,0,884.0,29.5,0,0.8118888888888889,0,1
ASSET-10192,U3958,2019-03-18,2022-03-02,Acer,TravelMate P2,i5-1135G7,16.0,512.0,SSD,macOS 12,DN,in_use,,0.0,0.0,398.0,5800.0,3013.0,76.0,74.0,0.0,0.0,0.0,0.0,40.9,1.0,1,0,2340.0,78.0,0,0.5194827586206896,0,1
ASSET-10482,U3017,2023-01-22,,Lenovo,L14,i7-1185G7,16.0,512.0,HDD,Windows 10,HN,in_use,,0.0,0.0,279.0,5800.0,5078.0,75.0,57.0,0.0,0.0,0.0,0.0,44.0,1.0,0,0,934.0,31.1,0,0.8755172413793103,0,0
ASSET-10218,U4485,2024-09-21,2026-09-11,Apple,MacBook Air,i7-8650U,16.0,256.0,HDD,Windows 10,HN,in_use,,0.0,0.0,288.0,5800.0,3957.0,79.0,65.0,1.0,0.0,0.0,0.0,35.8,3.0,0,0,326.0,10.9,1,0.6822413793103448,0,0
ASSET-10180,U5663,2022-11-13,2024-11-02,HP,EliteBook 840,M2,32.0,512.0,SSD,macOS 12,Tokyo,in_use,,0.0,1.0,489.0,5000.0,3612.0,74.0,80.0,0.0,0.0,0.0,0.0,38.7,1.0,0,0,1004.0,33.5,0,0.7224,0,1
ASSET-10307,U5921,2019-12-13,2020-12-07,HP,Envy 13,M1,16.0,256.0,HDD,macOS 12,Hue,in_use,,1.0,0.0,374.0,5000.0,2780.0,76.0,59.0,0.0,0.0,0.0,0.0,51.8,0.0,0,0,2070.0,69.0,0,0.556,0,1
ASSET-10508,U1501,2023-02-28,2026-02-12,Lenovo,X1 Carbon,Ryzen 7 4800U,16.0,256.0,NVMe,macOS 12,Hue,in_use,,0.0,0.0,272.0,4000.0,3727.0,68.0,77.0,0.0,0.0,0.0,0.0,41.3,4.0,0,0,897.0,29.9,1,0.93175,1,1
ASSET-10010,U4644,2021-03-28,2023-03-18,Lenovo,L14,i7-1185G7,8.0,256.0,NVMe,Windows 11,Hue,in_use,,0.0,0.0,167.0,5000.0,3807.0,74.0,80.0,0.0,0.0,0.0,0.0,40.2,2.0,0,0,1599.0,53.3,0,0.7614,1,0
ASSET-10381,U7752,2019-07-28,2020-07-22,Apple,MacBook Air,i5-1135G7,32.0,512.0,NVMe,macOS 12,HN,in_use,,0.0,0.0,238.0,5200.0,2732.0,78.0,66.0,0.0,0.0,0.0,0.0,54.4,0.0,1,0,2208.0,73.6,0,0.5253846153846153,1,1
ASSET-10371,U8772,2020-07-21,2022-07-11,Apple,MacBook Pro 14,Ryzen 5 4500U,16.0,256.0,NVMe,macOS 12,DN,in_use,,0.0,0.0,214.0,5200.0,3653.5,87.0,77.0,0.0,0.0,0.0,0.0,32.1,1.0,0,0,1849.0,61.6,0,0.7025961538461538,1,1
ASSET-10030,U7686,2022-02-19,2023-02-14,MSI,Prestige 14,i7-1185G7,16.0,512.0,SSD,Ubuntu 22.04,HCM,in_use,,0.0,0.0,101.0,5100.0,5123.0,87.0,67.0,0.0,0.0,0.0,0.0,37.7,1.0,0,0,1271.0,42.4,0,1.0045098039215685,0,0
ASSET-10494,U8933,2019-09-25,2022-09-09,Lenovo,L14,Ryzen 5 4500U,32.0,512.0,NVMe,macOS 13,Tokyo,in_use,,1.0,1.0,279.0,4000.0,2867.0,78.0,68.0,0.0,0.0,0.0,0.0,24.5,0.0,0,0,2149.0,71.6,0,0.71675,1,1
ASSET-10137,U2753,2024-06-11,2025-06-06,Lenovo,T14 Gen2,M1,32.0,512.0,NVMe,macOS 13,Tokyo,in_use,,0.0,0.0,290.0,5800.0,4638.0,79.0,78.0,0.0,0.0,0.0,0.0,41.3,0.0,0,0,428.0,14.3,0,0.7996551724137931,1,1
